gap_ms,bw_gibps,need_ms_per_record,gap_records_per_row,r,p,k,target_rows,emitted,emitted_correct,emitted_wrong,emit_recall_realized,emit_precision_realized,admitted,dropped_infeasible_at_emit,pf_completed,pf_hit_events,pf_used_keys,pf_completed_never_used,pred_correct_on_miss,ready_before_use_frac,conversions,survival_gains,pollution_extra_fills,fate_completed,fate_skipped_resident,fate_merged,fate_starved,fate_partial,fate_hopeless,fate_infeasible,device_outcome_mismatches,starved,partial_at_deadline,partial_ms_wasted,dropped_hopeless,hopeless_lastgap_skips,pending_depth_mean,pending_depth_max,gap_budget_utilization,host_evictions0,host_evictions1,pf_evictions0,pf_evictions1,evicted_live_pf0,evicted_live_pf1,completion_lead_rows_mean,lead_ms_nominal,decode_preads,preads_saved_net,ssd_gib_avoided_net,ssd_gib_converted_gross,ssd_gib_pollution_cost,device_misses0,device_misses1,extra_h2d_gib,decode_fill_wall_s,wall_saved_s,frac_of_oracle_bound
23.0,0.37,33.65,0.683,0.1,0.75,43,644,502,418,84,0.1082,0.8327,502,0,157,296,148,8,137,1.0876,149,0,2,157,345,0,0,0,0,0,0,0,0,0.0,0,0,1.96,32,0.3561,685,414,78,51,16,6,38.59,4416.1,1077,147,1.83,1.855,0.025,2284,2161,0.0,37.681,5.157,0.3383
23.0,0.37,33.65,0.683,0.1,1.0,43,644,418,418,0,0.1082,1.0,418,0,135,266,134,0,137,0.9854,135,0,0,135,283,0,0,0,0,0,0,0,0,0.0,0,0,1.4,26,0.3062,678,411,66,45,15,6,39.04,4416.1,1089,135,1.681,1.681,0.0,2284,2161,0.0,38.065,4.773,0.3131
23.0,0.37,33.65,0.683,0.25,0.1,43,644,9800,980,8820,0.2536,0.1,9790,10,440,383,263,170,316,0.8259,261,0,26,440,6627,0,0,0,2723,10,0,0,0,0.0,2723,0,622.02,760,0.9981,787,507,215,188,38,20,1.24,4416.1,989,235,2.926,3.25,0.324,2284,2161,0.0,34.715,8.123,0.5328
23.0,0.37,33.65,0.683,0.25,0.25,43,644,3920,980,2940,0.2536,0.25,3916,4,440,456,272,166,316,0.8544,270,0,23,440,2676,0,0,0,800,4,0,0,0,0.0,800,0,246.91,302,0.9981,783,499,215,188,39,17,1.58,4416.1,977,247,3.075,3.362,0.286,2284,2161,0.0,34.235,8.603,0.5643
23.0,0.37,33.65,0.683,0.25,0.5,43,644,1960,980,980,0.2536,0.5,1958,2,430,558,322,106,316,1.0158,321,0,12,430,1352,0,0,0,176,2,0,0,0,0.0,176,0,115.99,150,0.9754,746,464,217,171,41,12,3.97,4416.1,915,309,3.847,3.997,0.149,2284,2161,0.0,32.113,10.724,0.7034
23.0,0.37,33.65,0.683,0.25,0.75,43,644,1284,980,304,0.2536,0.7632,1283,1,367,620,329,37,316,1.0443,330,0,5,367,886,0,0,0,30,1,0,0,0,0.0,30,0,42.18,95,0.8325,704,427,192,126,36,10,18.41,4416.1,899,325,4.047,4.109,0.062,2284,2161,0.0,31.505,11.333,0.7433
23.0,0.37,33.65,0.683,0.25,1.0,43,644,980,980,0,0.2536,1.0,979,1,306,585,305,0,316,0.9684,306,0,1,306,669,0,0,0,4,1,0,0,0,0.0,4,0,10.9,69,0.6941,678,412,159,103,32,13,33.75,4416.1,919,305,3.798,3.81,0.012,2284,2161,0.0,32.177,10.661,0.6993
23.0,0.37,33.65,0.683,0.5,0.1,43,644,19470,1947,17523,0.5039,0.1,19450,20,440,371,261,172,602,0.4319,260,0,24,440,13006,0,0,0,6004,20,0,0,0,0.0,6004,0,1243.82,1492,0.9981,785,508,217,185,41,11,1.02,4416.1,988,236,2.938,3.237,0.299,2284,2161,0.0,34.668,8.17,0.5359
23.0,0.37,33.65,0.683,0.5,0.25,43,644,7788,1947,5841,0.5039,0.25,7780,8,440,411,284,149,602,0.4668,281,0,20,440,5320,0,0,0,2020,8,0,0,0,0.0,2020,0,496.39,596,0.9981,773,495,217,185,41,13,1.07,4416.1,963,261,3.25,3.499,0.249,2284,2161,0.0,33.738,9.1,0.5969
23.0,0.37,33.65,0.683,0.5,0.5,43,644,3894,1947,1947,0.5039,0.5,3890,4,438,543,327,110,602,0.5382,324,0,10,438,2688,0,0,0,764,4,0,0,0,0.0,764,0,246.64,300,0.9936,748,465,220,178,43,14,1.32,4416.1,910,314,3.91,4.034,0.125,2284,2161,0.0,31.876,10.961,0.7189
23.0,0.37,33.65,0.683,0.5,0.75,43,644,2598,1947,651,0.5039,0.7494,2595,3,431,668,379,51,602,0.6296,379,0,3,431,1813,0,0,0,351,3,0,0,0,0.0,351,0,161.06,196,0.9777,711,433,227,156,32,14,2.15,4416.1,848,376,4.682,4.719,0.037,2284,2161,0.0,29.819,13.019,0.8539
23.0,0.37,33.65,0.683,0.5,1.0,43,644,1947,1947,0,0.5039,1.0,1945,2,430,793,429,0,602,0.7143,430,0,0,430,1346,0,0,0,169,2,0,0,0,0.0,169,0,110.72,149,0.9754,678,411,236,143,38,13,5.58,4416.1,794,430,5.354,5.354,0.0,2284,2161,0.0,27.941,14.896,0.977
23.0,0.37,33.65,0.683,0.75,0.1,43,644,28870,2887,25983,0.7472,0.1,28840,30,440,307,237,191,907,0.258,234,0,28,440,18125,0,0,0,10275,30,0,0,0,0.0,10275,0,1844.74,2065,0.9981,794,529,217,185,44,17,1,4416.1,1018,206,2.565,2.914,0.349,2284,2161,0.0,35.685,7.152,0.4691
23.0,0.37,33.65,0.683,0.75,0.25,43,644,11548,2887,8661,0.7472,0.25,11536,12,440,426,298,133,907,0.3252,295,0,19,440,7857,0,0,0,3239,12,0,0,0,0.0,3239,0,736.02,827,0.9981,767,486,218,184,37,11,1.01,4416.1,948,276,3.437,3.673,0.237,2284,2161,0.0,33.218,9.62,0.631
23.0,0.37,33.65,0.683,0.75,0.5,43,644,5774,2887,2887,0.7472,0.5,5768,6,440,523,329,107,907,0.3605,327,0,12,440,4008,0,0,0,1320,6,0,0,0,0.0,1320,0,366.89,413,0.9981,744,470,220,180,37,12,1.11,4416.1,909,315,3.922,4.072,0.149,2284,2161,0.0,31.868,10.969,0.7195
23.0,0.37,33.65,0.683,0.75,0.75,43,644,3861,2887,974,0.7472,0.7477,3857,4,434,607,371,60,907,0.4101,372,0,5,434,2687,0,0,0,736,4,0,0,0,0.0,736,0,243.87,278,0.9845,714,442,219,171,35,13,1.37,4416.1,857,367,4.57,4.632,0.062,2284,2161,0.0,30.058,12.78,0.8383
23.0,0.37,33.65,0.683,0.75,1.0,43,644,2887,2887,0,0.7472,1.0,2884,3,433,793,432,0,907,0.4774,433,0,0,433,1982,0,0,0,469,3,0,0,0,0.0,469,0,178.93,205,0.9822,678,411,227,157,32,14,2.11,4416.1,791,433,5.391,5.391,0.0,2284,2161,0.0,27.757,15.081,0.9892
23.0,0.37,33.65,0.683,1.0,0.1,43,644,38640,3864,34776,1.0,0.1,38580,60,440,177,148,278,1219,0.1181,144,0,35,440,21440,0,0,0,16700,60,0,0,0,0.0,16700,0,2468.16,2580,0.9981,848,572,218,186,42,17,1,4416.1,1115,109,1.357,1.793,0.436,2284,2161,0.0,39.074,3.764,0.2469
23.0,0.37,33.65,0.683,1.0,0.25,43,644,15456,3864,11592,1.0,0.25,15432,24,440,408,299,129,1219,0.2436,297,0,19,440,10551,0,0,0,4441,24,0,0,0,0.0,4441,0,983.27,1032,0.9981,764,487,217,185,39,14,1.0,4416.1,946,278,3.461,3.698,0.237,2284,2161,0.0,33.164,9.674,0.6345
23.0,0.37,33.65,0.683,1.0,0.5,43,644,7728,3864,3864,1.0,0.5,7716,12,440,503,338,94,1219,0.2756,336,0,12,440,5335,0,0,0,1941,12,0,0,0,0.0,1941,0,491.01,516,0.9981,741,464,216,182,43,19,1.03,4416.1,900,324,4.034,4.184,0.149,2284,2161,0.0,31.517,11.321,0.7426
23.0,0.37,33.65,0.683,1.0,0.75,43,644,5152,3864,1288,1.0,0.75,5144,8,437,607,386,47,1219,0.3167,386,0,5,437,3578,0,0,0,1129,8,0,0,0,0.0,1129,0,326.15,344,0.9913,705,440,215,178,33,12,1.17,4416.1,843,381,4.744,4.806,0.062,2284,2161,0.0,29.559,13.278,0.8709
23.0,0.37,33.65,0.683,1.0,1.0,43,644,3864,3864,0,1.0,1.0,3858,6,436,751,435,0,1219,0.3577,436,0,0,436,2648,0,0,0,774,6,0,0,0,0.0,774,0,243.08,258,0.989,678,411,211,175,27,15,1.42,4416.1,788,436,5.429,5.429,0.0,2284,2161,0.0,27.589,15.249,1.0002
37.6,0.29,42.94,0.876,0.1,0.1,1,644,4180,418,3762,0.1082,0.1,0,4180,0,0,0,0,137,0.0,0,0,0,0,0,0,0,0,0,4180,0,0,0,0.0,0,0,0,0,0.0,678,411,0,0,0,0,0.0,102.7,1224,0,0.0,0.0,0.0,2284,2161,0.0,42.838,0.0,0.0
37.6,0.29,42.94,0.876,0.1,0.25,1,644,1672,418,1254,0.1082,0.25,0,1672,0,0,0,0,137,0.0,0,0,0,0,0,0,0,0,0,1672,0,0,0,0.0,0,0,0,0,0.0,678,411,0,0,0,0,0.0,102.7,1224,0,0.0,0.0,0.0,2284,2161,0.0,42.838,0.0,0.0
37.6,0.29,42.94,0.876,0.1,0.5,1,644,836,418,418,0.1082,0.5,0,836,0,0,0,0,137,0.0,0,0,0,0,0,0,0,0,0,836,0,0,0,0.0,0,0,0,0,0.0,678,411,0,0,0,0,0.0,102.7,1224,0,0.0,0.0,0.0,2284,2161,0.0,42.838,0.0,0.0
37.6,0.29,42.94,0.876,0.1,0.75,1,644,502,418,84,0.1082,0.8327,0,502,0,0,0,0,137,0.0,0,0,0,0,0,0,0,0,0,502,0,0,0,0.0,0,0,0,0,0.0,678,411,0,0,0,0,0.0,102.7,1224,0,0.0,0.0,0.0,2284,2161,0.0,42.838,0.0,0.0
37.6,0.29,42.94,0.876,0.1,1.0,1,644,418,418,0,0.1082,1.0,0,418,0,0,0,0,137,0.0,0,0,0,0,0,0,0,0,0,418,0,0,0,0.0,0,0,0,0,0.0,678,411,0,0,0,0,0.0,102.7,1224,0,0.0,0.0,0.0,2284,2161,0.0,42.838,0.0,0.0
37.6,0.29,42.94,0.876,0.25,0.1,1,644,9800,980,8820,0.2536,0.1,0,9800,0,0,0,0,316,0.0,0,0,0,0,0,0,0,0,0,9800,0,0,0,0.0,0,0,0,0,0.0,678,411,0,0,0,0,0.0,102.7,1224,0,0.0,0.0,0.0,2284,2161,0.0,42.838,0.0,0.0
37.6,0.29,42.94,0.876,0.25,0.25,1,644,3920,980,2940,0.2536,0.25,0,3920,0,0,0,0,316,0.0,0,0,0,0,0,0,0,0,0,3920,0,0,0,0.0,0,0,0,0,0.0,678,411,0,0,0,0,0.0,102.7,1224,0,0.0,0.0,0.0,2284,2161,0.0,42.838,0.0,0.0
37.6,0.29,42.94,0.876,0.25,0.5,1,644,1960,980,980,0.2536,0.5,0,1960,0,0,0,0,316,0.0,0,0,0,0,0,0,0,0,0,1960,0,0,0,0.0,0,0,0,0,0.0,678,411,0,0,0,0,0.0,102.7,1224,0,0.0,0.0,0.0,2284,2161,0.0,42.838,0.0,0.0
37.6,0.29,42.94,0.876,0.25,0.75,1,644,1284,980,304,0.2536,0.7632,0,1284,0,0,0,0,316,0.0,0,0,0,0,0,0,0,0,0,1284,0,0,0,0.0,0,0,0,0,0.0,678,411,0,0,0,0,0.0,102.7,1224,0,0.0,0.0,0.0,2284,2161,0.0,42.838,0.0,0.0
37.6,0.29,42.94,0.876,0.25,1.0,1,644,980,980,0,0.2536,1.0,0,980,0,0,0,0,316,0.0,0,0,0,0,0,0,0,0,0,980,0,0,0,0.0,0,0,0,0,0.0,678,411,0,0,0,0,0.0,102.7,1224,0,0.0,0.0,0.0,2284,2161,0.0,42.838,0.0,0.0
37.6,0.29,42.94,0.876,0.5,0.1,1,644,19470,1947,17523,0.5039,0.1,0,19470,0,0,0,0,602,0.0,0,0,0,0,0,0,0,0,0,19470,0,0,0,0.0,0,0,0,0,0.0,678,411,0,0,0,0,0.0,102.7,1224,0,0.0,0.0,0.0,2284,2161,0.0,42.838,0.0,0.0
37.6,0.29,42.94,0.876,0.5,0.25,1,644,7788,1947,5841,0.5039,0.25,0,7788,0,0,0,0,602,0.0,0,0,0,0,0,0,0,0,0,7788,0,0,0,0.0,0,0,0,0,0.0,678,411,0,0,0,0,0.0,102.7,1224,0,0.0,0.0,0.0,2284,2161,0.0,42.838,0.0,0.0
37.6,0.29,42.94,0.876,0.5,0.5,1,644,3894,1947,1947,0.5039,0.5,0,3894,0,0,0,0,602,0.0,0,0,0,0,0,0,0,0,0,3894,0,0,0,0.0,0,0,0,0,0.0,678,411,0,0,0,0,0.0,102.7,1224,0,0.0,0.0,0.0,2284,2161,0.0,42.838,0.0,0.0
37.6,0.29,42.94,0.876,0.5,0.75,1,644,2598,1947,651,0.5039,0.7494,0,2598,0,0,0,0,602,0.0,0,0,0,0,0,0,0,0,0,2598,0,0,0,0.0,0,0,0,0,0.0,678,411,0,0,0,0,0.0,102.7,1224,0,0.0,0.0,0.0,2284,2161,0.0,42.838,0.0,0.0
37.6,0.29,42.94,0.876,0.5,1.0,1,644,1947,1947,0,0.5039,1.0,0,1947,0,0,0,0,602,0.0,0,0,0,0,0,0,0,0,0,1947,0,0,0,0.0,0,0,0,0,0.0,678,411,0,0,0,0,0.0,102.7,1224,0,0.0,0.0,0.0,2284,2161,0.0,42.838,0.0,0.0
37.6,0.29,42.94,0.876,0.75,0.1,1,644,28870,2887,25983,0.7472,0.1,0,28870,0,0,0,0,907,0.0,0,0,0,0,0,0,0,0,0,28870,0,0,0,0.0,0,0,0,0,0.0,678,411,0,0,0,0,0.0,102.7,1224,0,0.0,0.0,0.0,2284,2161,0.0,42.838,0.0,0.0
37.6,0.29,42.94,0.876,0.75,0.25,1,644,11548,2887,8661,0.7472,0.25,0,11548,0,0,0,0,907,0.0,0,0,0,0,0,0,0,0,0,11548,0,0,0,0.0,0,0,0,0,0.0,678,411,0,0,0,0,0.0,102.7,1224,0,0.0,0.0,0.0,2284,2161,0.0,42.838,0.0,0.0
37.6,0.29,42.94,0.876,0.75,0.5,1,644,5774,2887,2887,0.7472,0.5,0,5774,0,0,0,0,907,0.0,0,0,0,0,0,0,0,0,0,5774,0,0,0,0.0,0,0,0,0,0.0,678,411,0,0,0,0,0.0,102.7,1224,0,0.0,0.0,0.0,2284,2161,0.0,42.838,0.0,0.0
37.6,0.29,42.94,0.876,0.75,0.75,1,644,3861,2887,974,0.7472,0.7477,0,3861,0,0,0,0,907,0.0,0,0,0,0,0,0,0,0,0,3861,0,0,0,0.0,0,0,0,0,0.0,678,411,0,0,0,0,0.0,102.7,1224,0,0.0,0.0,0.0,2284,2161,0.0,42.838,0.0,0.0
37.6,0.29,42.94,0.876,0.75,1.0,1,644,2887,2887,0,0.7472,1.0,0,2887,0,0,0,0,907,0.0,0,0,0,0,0,0,0,0,0,2887,0,0,0,0.0,0,0,0,0,0.0,678,411,0,0,0,0,0.0,102.7,1224,0,0.0,0.0,0.0,2284,2161,0.0,42.838,0.0,0.0
37.6,0.29,42.94,0.876,1.0,0.1,1,644,38640,3864,34776,1.0,0.1,0,38640,0,0,0,0,1219,0.0,0,0,0,0,0,0,0,0,0,38640,0,0,0,0.0,0,0,0,0,0.0,678,411,0,0,0,0,0.0,102.7,1224,0,0.0,0.0,0.0,2284,2161,0.0,42.838,0.0,0.0
37.6,0.29,42.94,0.876,1.0,0.25,1,644,15456,3864,11592,1.0,0.25,0,15456,0,0,0,0,1219,0.0,0,0,0,0,0,0,0,0,0,15456,0,0,0,0.0,0,0,0,0,0.0,678,411,0,0,0,0,0.0,102.7,1224,0,0.0,0.0,0.0,2284,2161,0.0,42.838,0.0,0.0
37.6,0.29,42.94,0.876,1.0,0.5,1,644,7728,3864,3864,1.0,0.5,0,7728,0,0,0,0,1219,0.0,0,0,0,0,0,0,0,0,0,7728,0,0,0,0.0,0,0,0,0,0.0,678,411,0,0,0,0,0.0,102.7,1224,0,0.0,0.0,0.0,2284,2161,0.0,42.838,0.0,0.0
37.6,0.29,42.94,0.876,1.0,0.75,1,644,5152,3864,1288,1.0,0.75,0,5152,0,0,0,0,1219,0.0,0,0,0,0,0,0,0,0,0,5152,0,0,0,0.0,0,0,0,0,0.0,678,411,0,0,0,0,0.0,102.7,1224,0,0.0,0.0,0.0,2284,2161,0.0,42.838,0.0,0.0
37.6,0.29,42.94,0.876,1.0,1.0,1,644,3864,3864,0,1.0,1.0,0,3864,0,0,0,0,1219,0.0,0,0,0,0,0,0,0,0,0,3864,0,0,0,0.0,0,0,0,0,0.0,678,411,0,0,0,0,0.0,102.7,1224,0,0.0,0.0,0.0,2284,2161,0.0,42.838,0.0,0.0
37.6,0.29,42.94,0.876,0.1,0.1,2,644,4180,418,3762,0.1082,0.1,4180,0,312,284,193,118,137,1.4015,192,0,14,312,2849,0,0,0,1019,0,0,0,0,0.0,1019,0,11.03,50,0.5524,748,475,146,137,24,13,1,205.4,1046,178,2.216,2.391,0.174,2284,2161,0.0,36.584,6.254,0.3219
37.6,0.29,42.94,0.876,0.1,0.25,2,644,1672,418,1254,0.1082,0.25,1672,0,254,266,171,83,137,1.2409,170,0,8,254,1155,0,0,0,263,0,0,0,0,0.0,263,0,4.11,16,0.4497,725,456,120,108,16,9,1,205.4,1062,162,2.017,2.117,0.1,2284,2161,0.0,37.209,5.628,0.2897
37.6,0.29,42.94,0.876,0.1,0.5,2,644,836,418,418,0.1082,0.5,836,0,187,245,144,42,137,1.0584,145,0,3,187,579,0,0,0,70,0,0,0,0,0.0,70,0,1.88,8,0.3311,704,430,96,69,13,8,1,205.4,1082,142,1.768,1.805,0.037,2284,2161,0.0,37.852,4.985,0.2566
37.6,0.29,42.94,0.876,0.1,0.75,2,644,502,418,84,0.1082,0.8327,502,0,135,264,128,6,137,0.9416,129,0,0,135,341,0,0,0,26,0,0,0,0,0.0,26,0,1.09,6,0.239,682,413,70,48,11,4,1,205.4,1095,129,1.606,1.606,0.0,2284,2161,0.0,38.326,4.511,0.2322
37.6,0.29,42.94,0.876,0.1,1.0,2,644,418,418,0,0.1082,1.0,418,0,123,250,122,0,137,0.8978,123,0,0,123,281,0,0,0,14,0,0,0,0,0.0,14,0,0.88,4,0.2178,678,411,63,44,11,6,1,205.4,1101,123,1.531,1.531,0.0,2284,2161,0.0,38.509,4.329,0.2228
37.6,0.29,42.94,0.876,0.25,0.1,2,644,9800,980,8820,0.2536,0.1,9790,10,494,449,301,183,316,0.9494,300,0,29,494,6642,0,0,0,2654,10,0,0,0,0.0,2654,0,25.72,70,0.8746,792,520,239,216,52,16,1,205.4,953,271,3.374,3.735,0.361,2284,2161,0.0,33.47,9.368,0.4822
37.6,0.29,42.94,0.876,0.25,0.25,2,644,3920,980,2940,0.2536,0.25,3916,4,441,468,282,157,316,0.8829,279,0,22,441,2698,0,0,0,777,4,0,0,0,0.0,777,0,9.82,28,0.7807,774,499,213,189,41,17,1,205.4,967,257,3.2,3.474,0.274,2284,2161,0.0,33.928,8.91,0.4586
37.6,0.29,42.94,0.876,0.25,0.5,2,644,1960,980,980,0.2536,0.5,1958,2,368,491,281,86,316,0.8861,280,0,11,368,1352,0,0,0,238,2,0,0,0,0.0,238,0,4.68,15,0.6515,734,454,186,144,34,11,1,205.4,955,269,3.349,3.486,0.137,2284,2161,0.0,33.465,9.372,0.4824
37.6,0.29,42.94,0.876,0.25,0.75,2,644,1284,980,304,0.2536,0.7632,1283,1,283,487,254,29,316,0.8006,253,0,0,283,878,0,0,0,122,1,0,0,0,0.0,122,0,2.98,10,0.501,697,422,148,103,22,11,1,205.4,971,253,3.15,3.15,0.0,2284,2161,0.0,34.02,8.818,0.4539
37.6,0.29,42.94,0.876,0.25,1.0,2,644,980,980,0,0.2536,1.0,979,1,243,475,243,0,316,0.769,243,0,0,243,665,0,0,0,71,1,0,0,0,0.0,71,0,2.18,7,0.4302,678,411,126,87,19,8,1,205.4,981,243,3.026,3.026,0.0,2284,2161,0.0,34.325,8.513,0.4382
37.6,0.29,42.94,0.876,0.5,0.1,2,644,19470,1947,17523,0.5039,0.1,19450,20,559,464,317,222,602,0.5216,314,0,37,559,13050,0,0,0,5841,20,0,0,0,0.0,5841,0,50.25,100,0.9896,824,547,276,241,53,20,1,205.4,947,277,3.449,3.91,0.461,2284,2161,0.0,33.224,9.614,0.4948
37.6,0.29,42.94,0.876,0.5,0.25,2,644,7788,1947,5841,0.5039,0.25,7780,8,543,507,342,191,602,0.5615,338,0,26,543,5357,0,0,0,1880,8,0,0,0,0.0,1880,0,19.57,39,0.9613,799,521,270,229,52,23,1,205.4,912,312,3.885,4.208,0.324,2284,2161,0.0,31.962,10.876,0.5598
37.6,0.29,42.94,0.876,0.5,0.5,2,644,3894,1947,1947,0.5039,0.5,3890,4,499,633,373,123,602,0.6146,370,0,14,499,2700,0,0,0,691,4,0,0,0,0.0,691,0,9.55,20,0.8834,766,466,258,193,61,18,1,205.4,868,356,4.433,4.607,0.174,2284,2161,0.0,30.388,12.45,0.6408
37.6,0.29,42.94,0.876,0.5,0.75,2,644,2598,1947,651,0.5039,0.7494,2595,3,428,651,376,52,602,0.6229,375,0,3,428,1818,0,0,0,349,3,0,0,0,0.0,349,0,6.14,13,0.7577,712,433,228,156,41,12,1,205.4,852,372,4.632,4.669,0.037,2284,2161,0.0,29.92,12.918,0.6649
37.6,0.29,42.94,0.876,0.5,1.0,2,644,1947,1947,0,0.5039,1.0,1945,2,379,719,379,0,602,0.6296,379,0,0,379,1346,0,0,0,220,2,0,0,0,0.0,220,0,4.48,10,0.671,678,411,202,131,33,12,1,205.4,845,379,4.719,4.719,0.0,2284,2161,0.0,29.691,13.146,0.6766
37.6,0.29,42.94,0.876,0.75,0.1,2,644,28870,2887,25983,0.7472,0.1,28840,30,563,368,280,256,907,0.301,273,0,39,563,18127,0,0,0,10150,30,0,0,0,0.0,10150,0,77.38,120,0.9967,851,567,279,242,58,27,1,205.4,990,234,2.914,3.399,0.486,2284,2161,0.0,34.689,8.149,0.4194
37.6,0.29,42.94,0.876,0.75,0.25,2,644,11548,2887,8661,0.7472,0.25,11536,12,560,508,366,180,907,0.4002,363,0,25,560,7894,0,0,0,3082,12,0,0,0,0.0,3082,0,29.36,48,0.9914,791,520,276,241,58,23,1,205.4,886,338,4.208,4.52,0.311,2284,2161,0.0,31.019,11.819,0.6083
37.6,0.29,42.94,0.876,0.75,0.5,2,644,5774,2887,2887,0.7472,0.5,5768,6,532,665,407,120,907,0.4454,404,0,15,532,4033,0,0,0,1203,6,0,0,0,0.0,1203,0,14.31,24,0.9418,757,475,269,215,60,14,1,205.4,835,389,4.844,5.03,0.187,2284,2161,0.0,29.252,13.586,0.6993
37.6,0.29,42.94,0.876,0.75,0.75,2,644,3861,2887,974,0.7472,0.7477,3857,4,491,692,427,60,907,0.4708,427,0,6,491,2694,0,0,0,672,4,0,0,0,0.0,672,0,9.38,16,0.8693,721,438,257,183,51,11,1,205.4,803,421,5.242,5.317,0.075,2284,2161,0.0,28.128,14.71,0.7571
37.6,0.29,42.94,0.876,0.75,1.0,2,644,2887,2887,0,0.7472,1.0,2884,3,451,793,451,0,907,0.4972,451,0,0,451,1982,0,0,0,451,3,0,0,0,0.0,451,0,6.87,12,0.7984,678,411,237,162,36,14,1,205.4,773,451,5.615,5.615,0.0,2284,2161,0.0,27.167,15.671,0.8066
37.6,0.29,42.94,0.876,1.0,0.1,2,644,38640,3864,34776,1.0,0.1,38580,60,563,215,171,362,1219,0.1362,166,0,51,563,21226,0,0,0,16791,60,0,0,0,0.0,16791,0,107.67,120,0.9967,915,622,279,242,55,27,1,205.4,1109,115,1.432,2.067,0.635,2284,2161,0.0,38.836,4.001,0.2059
37.6,0.29,42.94,0.876,1.0,0.25,2,644,15456,3864,11592,1.0,0.25,15432,24,562,502,357,185,1219,0.2904,354,0,26,562,10623,0,0,0,4247,24,0,0,0,0.0,4247,0,39.34,48,0.9949,803,520,277,240,62,17,1,205.4,896,328,4.084,4.408,0.324,2284,2161,0.0,31.368,11.47,0.5904
37.6,0.29,42.94,0.876,1.0,0.5,2,644,7728,3864,3864,1.0,0.5,7716,12,556,637,425,119,1219,0.3462,422,0,15,556,5372,0,0,0,1788,12,0,0,0,0.0,1788,0,19.42,24,0.9843,756,482,275,234,56,16,1,205.4,817,407,5.068,5.254,0.187,2284,2161,0.0,28.639,14.198,0.7308
37.6,0.29,42.94,0.876,1.0,0.75,2,644,5152,3864,1288,1.0,0.75,5144,8,523,737,461,56,1219,0.3774,460,0,5,523,3596,0,0,0,1025,8,0,0,0,0.0,1025,0,12.71,16,0.9259,719,438,267,202,49,13,1,205.4,769,455,5.665,5.728,0.062,2284,2161,0.0,26.941,15.896,0.8182
37.6,0.29,42.94,0.876,1.0,1.0,2,644,3864,3864,0,1.0,1.0,3858,6,492,825,492,0,1219,0.4036,492,0,0,492,2647,0,0,0,719,6,0,0,0,0.0,719,0,9.37,12,0.871,678,411,254,183,37,15,1,205.4,732,492,6.126,6.126,0.0,2284,2161,0.0,25.639,17.198,0.8852
37.6,0.29,42.94,0.876,0.1,0.1,3,644,4180,418,3762,0.1082,0.1,4180,0,446,359,242,200,137,1.7591,241,0,30,446,2877,0,0,0,857,0,0,0,0,0.0,857,0,15.19,51,0.7896,810,514,218,192,55,19,1.38,308.1,1013,211,2.627,3.001,0.374,2284,2161,0.0,35.464,7.374,0.3795
37.6,0.29,42.94,0.876,0.1,0.25,3,644,1672,418,1254,0.1082,0.25,1672,0,351,368,220,129,137,1.6058,220,0,18,351,1159,0,0,0,162,0,0,0,0,0.0,162,0,5.19,19,0.6214,763,475,171,147,23,8,1.51,308.1,1022,202,2.515,2.739,0.224,2284,2161,0.0,35.789,7.049,0.3628
37.6,0.29,42.94,0.876,0.1,0.5,3,644,836,418,418,0.1082,0.5,836,0,230,325,183,46,137,1.3431,184,0,4,230,579,0,0,0,27,0,0,0,0,0.0,27,0,2.14,10,0.4072,706,433,118,84,17,8,1.72,308.1,1044,180,2.241,2.291,0.05,2284,2161,0.0,36.534,6.303,0.3244
37.6,0.29,42.94,0.876,0.1,0.75,3,644,502,418,84,0.1082,0.8327,502,0,154,290,145,8,137,1.0657,146,0,0,154,342,0,0,0,6,0,0,0,0,0.0,6,0,1.16,6,0.2726,684,413,79,56,11,6,1.84,308.1,1078,146,1.818,1.818,0.0,2284,2161,0.0,37.706,5.131,0.2641
37.6,0.29,42.94,0.876,0.1,1.0,3,644,418,418,0,0.1082,1.0,418,0,135,273,134,0,137,0.9854,135,0,0,135,281,0,0,0,2,0,0,0,0,0.0,2,0,0.91,4,0.239,678,411,67,50,10,3,1.9,308.1,1089,135,1.681,1.681,0.0,2284,2161,0.0,38.065,4.773,0.2457
37.6,0.29,42.94,0.876,0.25,0.1,3,644,9800,980,8820,0.2536,0.1,9790,10,548,463,314,220,316,0.9873,312,0,35,548,6649,0,0,0,2593,10,0,0,0,0.0,2593,0,38.88,94,0.9702,815,545,267,240,56,21,1.15,308.1,947,277,3.449,3.885,0.436,2284,2161,0.0,33.267,9.571,0.4926
37.6,0.29,42.94,0.876,0.25,0.25,3,644,3920,980,2940,0.2536,0.25,3916,4,517,529,318,194,316,1.0,316,0,26,517,2696,0,0,0,703,4,0,0,0,0.0,703,0,14.17,38,0.9153,798,518,256,219,49,25,1.28,308.1,934,290,3.611,3.935,0.324,2284,2161,0.0,32.768,10.07,0.5183
37.6,0.29,42.94,0.876,0.25,0.5,3,644,1960,980,980,0.2536,0.5,1958,2,441,585,333,106,316,1.0506,332,0,13,441,1362,0,0,0,155,2,0,0,0,0.0,155,0,6.01,21,0.7807,746,465,225,172,33,17,1.52,308.1,905,319,3.972,4.134,0.162,2284,2161,0.0,31.722,11.116,0.5721
