layer,expert,region,codec,orig,cbytes,est_bytes,c_ms,d_ms,verified,error,region_sha256,note
5,135,w2s,rans,262144,32380,,3.0279000002337852,,True,,68300e357f33314592e26231f2e49dca8603446c1e8ae92b6a9d108f8c31f185,model-excluded; decode ~ encode speed class
5,135,whole,lz4_fast,13369344,12974597,,17.403899999408168,9.008400000311667,True,,c4a0de46de3acd6306594aec36b1cacdce34783bcf0f43396350fc7a267967a3,
5,135,whole,zstd_1,13369344,12273735,,46.762699999817414,38.01740000017162,True,,c4a0de46de3acd6306594aec36b1cacdce34783bcf0f43396350fc7a267967a3,
5,135,whole,zstd_3,13369344,12313204,,82.46970000072906,35.39199999977427,True,,c4a0de46de3acd6306594aec36b1cacdce34783bcf0f43396350fc7a267967a3,
5,135,whole,nib_split_zstd3,13369344,13257192,,604.2850999983784,118.53359999804525,True,,c4a0de46de3acd6306594aec36b1cacdce34783bcf0f43396350fc7a267967a3,
5,135,whole,order0,13369344,,12679471.955658346,,,,,c4a0de46de3acd6306594aec36b1cacdce34783bcf0f43396350fc7a267967a3,
5,135,whole,order1,13369344,,11896960.07321593,,,,,c4a0de46de3acd6306594aec36b1cacdce34783bcf0f43396350fc7a267967a3,
5,135,whole,zeros,13369344,,,,,,,c4a0de46de3acd6306594aec36b1cacdce34783bcf0f43396350fc7a267967a3,"{""zero_frac"": 0.004177093505859375, ""longest_zero_run"": 3, ""distinct_bytes"": 256}"
5,135,whole,lz4_hc,13369344,12728869,,8593.920200000866,8.684200000061537,True,,c4a0de46de3acd6306594aec36b1cacdce34783bcf0f43396350fc7a267967a3,
5,135,whole,zstd_10,13369344,12252953,,155.790299999353,32.54159999960393,True,,c4a0de46de3acd6306594aec36b1cacdce34783bcf0f43396350fc7a267967a3,
13,125,w1w,lz4_fast,4194304,4194339,,2.6022000001830747,2.818200000547222,True,,fdaa69c675b1946a082b332cace92dc6314e3d0e7730fa341e499a0e1a4b3018,
13,125,w1w,zstd_1,4194304,4040327,,13.798999998471118,10.752700000011828,True,,fdaa69c675b1946a082b332cace92dc6314e3d0e7730fa341e499a0e1a4b3018,
13,125,w1w,zstd_3,4194304,4055777,,25.48709999973653,10.784500000227126,True,,fdaa69c675b1946a082b332cace92dc6314e3d0e7730fa341e499a0e1a4b3018,
13,125,w1w,nib_split_zstd3,4194304,4364879,,198.4790000005887,34.06639999957406,True,,fdaa69c675b1946a082b332cace92dc6314e3d0e7730fa341e499a0e1a4b3018,
13,125,w1w,order0,4194304,,4017531.3651015973,,,,,fdaa69c675b1946a082b332cace92dc6314e3d0e7730fa341e499a0e1a4b3018,
13,125,w1w,order1,4194304,,3926617.7116310475,,,,,fdaa69c675b1946a082b332cace92dc6314e3d0e7730fa341e499a0e1a4b3018,
13,125,w1w,zeros,4194304,,,,,,,fdaa69c675b1946a082b332cace92dc6314e3d0e7730fa341e499a0e1a4b3018,"{""zero_frac"": 0.004492998123168945, ""longest_zero_run"": 2, ""distinct_bytes"": 256}"
13,125,w1w,lz4_hc,4194304,4194327,,278.599999999642,2.867600000172388,True,,fdaa69c675b1946a082b332cace92dc6314e3d0e7730fa341e499a0e1a4b3018,
13,125,w1w,zstd_10,4194304,4040374,,20.754999999553547,10.700900000301772,True,,fdaa69c675b1946a082b332cace92dc6314e3d0e7730fa341e499a0e1a4b3018,
13,125,w1w,rans,4194304,4017534,,47.83739999948011,,True,,fdaa69c675b1946a082b332cace92dc6314e3d0e7730fa341e499a0e1a4b3018,model-excluded; decode ~ encode speed class
13,125,w3w,lz4_fast,4194304,4194339,,2.8395999997883337,2.696200001082616,True,,b7860eda6121e111a682ea7a97ed0269b2b0b1d78bc63b79162f27f52399485e,
13,125,w3w,zstd_1,4194304,4042544,,13.743299999987357,9.180899998682435,True,,b7860eda6121e111a682ea7a97ed0269b2b0b1d78bc63b79162f27f52399485e,
13,125,w3w,zstd_3,4194304,4058412,,20.472799998970004,11.56000000082713,True,,b7860eda6121e111a682ea7a97ed0269b2b0b1d78bc63b79162f27f52399485e,
13,125,w3w,nib_split_zstd3,4194304,4365191,,200.7608000003529,36.69839999929536,True,,b7860eda6121e111a682ea7a97ed0269b2b0b1d78bc63b79162f27f52399485e,
13,125,w3w,order0,4194304,,4020139.269594739,,,,,b7860eda6121e111a682ea7a97ed0269b2b0b1d78bc63b79162f27f52399485e,
13,125,w3w,order1,4194304,,3929406.872671799,,,,,b7860eda6121e111a682ea7a97ed0269b2b0b1d78bc63b79162f27f52399485e,
